,Game Name,Place Ids,Min Price,Max Price,Median Price,Mean Price
3599,[Crazy Babies] Adley's YouTube Cartoon Obby,16558339918,99,599,174.0,261.5
3600,[FREE UGC!] Littlest Pet Shop,15536298749,99,499,199.0,263.2857142857143
3601,🥊School Quest,15952219902,149,499,199.0,262.3333333333333
3602,MighettoRP 2 [❗GRAND OPENING❗],16374935651,125,800,600.0,493.7096774193548
3603,Hero and Villain Battlegrounds,10114951899,350,350,350.0,350.0
3604,Trench War,6654918151,50,200,125.0,125.0
3605,2 Player Lucky Block Tycoon,5487483543,5,500,185.0,230.0
3606,Titan Simulator,1122519450,499,599,549.0,549.0
3607,Brookhaven 🏡RP Zombie Invasion,7040798327,75,299,149.0,181.57142857142858
3608,The Streamer Experience 🖥️,16419947773,59,399,99.0,149.66666666666666
3609,+1 Money Every Second 💸,6363440511,99,399,199.0,220.42857142857142
3610,Build a Rocket VS Mark Rober,14618179455,295,795,495.0,545.5
3611,Doomspire Brickbattle,11807617567,15,579,33.0,184.0
3612,Cars Physics Drive,7066145999,20,115,50.0,54.57142857142857
3613,🗡️ Holy Roman Empire RP,4866011667,249,4999,747.0,1462.4285714285713
3614,French Emergency RP 🚨,8392374718,49,499,199.0,206.0
3615,Dino Tycoon,10767556146,100,300,250.0,226.92307692307693
3616,[NEW] Break In 4,16735704324,295,295,295.0,295.0
3617,Every Second You Get +1 Damage,11495558803,99,999,399.0,441.85714285714283
3618,[3X💵|100K]🏎️ Car Zone Beta,16224100055,49,400,64.5,144.5
3619,[RAIL GRIND FIX] Sonic Corrupted Soul,7339021306,20,200,80.0,97.77777777777777
3620,Galax Roleplay V4 FA RP FR,15045889216,49,1000,279.0,373.2307692307692
3621,Star Wars: Battle of Hoth,4745117660,100,1200,350.0,468.8888888888889
3622,(🔫Huge Update🔫) Tha Bronx Shootout V2,17081464693,75,3000,75.0,380.17241379310343
3623,Fire and Water Obby,16298612827,50,300,100.0,153.57142857142858
3624,Cenozoic Survival,3534217234,250,1000,550.0,575.0
3625,[UPD!] Coin Merge Simulator!,12956048145,79,179,119.0,125.0
3626,Lexington & Concord [UPDATE],15278322858,50,150,100.0,100.0
3627,PLS DONATE 💎 Finish Parkour and Win Robox!,17359221368,50,399,50.0,99.8
3628,[CHANTS!] 55 Days at Peking,4358212251,25,400,115.0,146.78571428571428
3629,Escape KFC Obby!,4777895233,80,250,150.0,146.0
3630,Piggy but Nostalgia,8069086633,150,300,225.0,225.0
3631,Raise a Rick,15057217688,175,3200,287.5,770.8333333333334
3632,Arcade Island 2: Working Arcade 🌴,2185497593,100,400,200.0,216.66666666666666
3633,Become a Helicopter 🚁 Simulator,13214354330,5,399,25.0,99.4
3634,Walk to school in OHIO,11133411183,49,2500,350.0,966.3333333333334
3635,2 Player Phone Tycoon,7260410655,49,1999,99.0,357.1818181818182
3636,[SECURITY BREACH] Find the FNAF [322],12786449210,15,200,25.0,53.766666666666666
3637,SCP Futuristic,651856670,50,1200,150.0,348.0
3638,🤖Robot Warzone🤖[Demo],13855610724,399,699,699.0,599.0
3639,[UPDATE] Become Every Funky Characters 2,16563614924,50,300,163.0,169.0
3640,Mall Cop Simulator,14746027705,199,1499,572.0,710.5
3641,Underworld Realm,12186226831,45,805,305.0,385.0
3642,Escape The Donut Shop Obby,15131128561,79,1500,449.0,600.0666666666667
3643,فورت نايت العرب,16382748855,25,20000,175.0,1611.7857142857142
3644,🔨🔨 Murder Island 2,4760801828,299,599,399.0,399.0
3645,🏆BARRY PRISONER'S PRISON RUN! (Obby),17469963212,100,1500,199.0,259.5882352941176
3646,Teamwork in Lava,13384319759,200,400,300.0,300.0
3647,[🚽 UPD] Toilet Fighting Simulator,15107361788,99,1799,349.0,503.0
3648,🔥🚘Gas Station Simulator,2473334918,99,999,324.0,382.3333333333333
3649,Escape The Bowling Alley Obby! (READ DESC),1374330047,100,300,250.0,230.0
3650,Tangled | Rapunzel's Tower ☀️,8793400533,20,65,30.0,35.0
3651,The Test [Alpha],10558210932,10,175,92.5,92.5
3652,[NEW MAP] Indo Voice,8356562067,10,99999,1499.0,13281.875
3653,Brookhaven 🏡RP TORNADO🌪️,14119397967,25,499,59.0,141.6
3654,Survive The Red Dress Girl,5581942850,125,321,150.0,186.5
3655,😂 Booga Booga Modded 😂,11124706986,100,999,300.0,424.75
3656,Cart Ride Around a Couch,10888372221,79,2499,399.0,633.5454545454545
3657,The Clown Killings Reborn [NEW MAPS!],1535701761,75,800,150.0,252.27272727272728
3658,Fox Tales 🦊 [Fox Roleplay],11079817817,14,1000,150.0,300.1818181818182
3659,[BED TIME ELMO]Beter and True Pain BattlesReborn,17374013558,40,250,195.0,170.0
3660,Idle Heroes Simulator! 🗡️,9264596435,25,1999,137.5,331.1
3661,[GAMEMODES] FNaF : Lost Mind [RP],8440392280,50,25000,2000.0,6210.0
3662,[☢️] Stud Walls Jump Per Difficulty Chart Obby,7933242294,50,799,324.0,347.64285714285717
3663,[UNBANNED] Plinko Casino,16834294683,2,199,87.0,93.75
3664,Tower of Jump [FREE HALOS😇],7211666966,40,499,77.5,152.875
3665,Fem R6 Headless Outfits,16441656426,499,499,499.0,499.0
3666,Sobrevive A La Casa De Fede Vigevani,17135542239,79,79,79.0,79.0
3667,City Rush Tycoon 🏙️,8595285345,249,499,299.0,330.25
3668,🍇 Hangout | Vibe Place🍇,11458003847,30,450,60.0,112.5
3669,Survive The Killers!,881061848,14,200,40.5,73.75
3670,Shark Attack! 🔊,307200268,5,1500,150.0,315.3333333333333
3671,2 Player Sparta Tycoon,13213964876,200,600,250.0,350.0
3672,Storm Tracker Remaster,5610526829,25,500,75.0,123.33333333333333
3673,[🏖️CODE] Ghost's MM2,15162980318,10,10,10.0,10.0
3674,REALISTIC HOME DEFENSE,7178257014,25,1000,375.0,429.1666666666667
3675,Island Rescue Mission,13049989309,299,499,399.0,399.0
3676,ANYA PRISON RUN OBBY (FIRST PERSON OBBY!),17584490044,15,599,299.0,285.85714285714283
3677,[NEW CHARACTER] Kryptonian Battlegrounds [ALPHA],13957276153,125,1000,450.0,510.4166666666667
3678,Buried Seedling; Roleplay,14352906227,100,100,100.0,100.0
3679,[🌸SMALL-UPD] KraKeurZZ's MM2,14093105632,49,79,79.0,65.66666666666667
3680,[✨3X PRESTIGE] Weapon Masters! 🗡️ [BETA],5123763375,149,4999,349.0,943.4444444444445
3681,Baddies Caribbean,16887269850,100,900,180.0,393.3333333333333
3682,Stand Battlegrounds,14146061243,99,1249,399.0,589.0
3683,Fishing Frenzy Simulator,13284033561,199,899,424.0,502.5833333333333
3684,EPIC PRISON BREAKOUT! [OBBY],11976707813,149,699,199.0,285.3636363636364
3685,Developer Hub,9008985963,50,100,75.0,75.0
3686,[NEW UNIFORMS] Trench Warfare,6568920428,20,220,140.0,130.3846153846154
3687,Get Eaten By a Giant Girl!,16354785865,99,1050,399.0,480.375
3688,🌊WATER BARRY'S PRISON RUN!🌊,17261663336,499,500,499.5,499.5
3689,Base Raiders 🧱,1696916806,100,749,379.0,434.1666666666667
3690,when the,7057417395,20,20,20.0,20.0
3691,[💥EXPLOSIVES] Blood Overhaul,13889063881,25,15000,100.0,987.4736842105264
3692,🏥 Work at a Hospital,15862468045,75,3100,300.0,686.578947368421
3693,Script Box,7382215354,300,600,450.0,450.0
3694,[X2 MONEY] Pixel Gun Tower Defense 3,16962426261,1,2879,1440.0,1440.0
3695,BENVERSE PROTECTOR,16389724472,149,699,349.0,386.5
3696,Chat with AI [ChatGPT],11987675791,49,199,99.0,103.54545454545455
3697,The Trolley Game,12458468699,49,49,49.0,49.0
3698,OOF Tycoon! [Update 4!],10325366821,149,249,249.0,215.0
3699,[NEW] Admin guns! (100),9500891570,399,1499,699.0,709.1
3700,RoMart Shopping,13988248275,79,129,94.0,99.0
3701,[OG MAP!] Custom FFA,14277620939,50,500,143.0,209.0
3702,Survive & Build,14767522871,50,350,150.0,159.0909090909091
3703,Blood and Iron,9528010,45,45,45.0,45.0
3704,"☆ Chuck E Cheese Surfside, Roblox City (3-Stage) ☆",17525756756,75,500,75.0,216.66666666666666
3705,BUILDING [BLOCKS],9068080094,25,400,50.0,189.28571428571428
3706,High School 🏫 [STORY],7023116505,75,399,150.0,196.0
3707,The YouTuber Experience 📷,16070422076,50,449,199.0,221.7
3708,🌈 Find The Morphs [Like Smiling Critters],16807756039,49,449,249.0,268.2307692307692
3709,[FREE UGC] Ducky Tycoon! 🦆,15106458515,175,325,222.0,236.0
3710,Nonsan Training Center V4,2433583525,200,2000,500.0,739.2857142857143
3711,[KJ] Final Ride Battlegrounds,17431917047,200,200,200.0,200.0
3712,Find The Jellybeans (290),11478752421,30,199,74.5,91.16666666666667
3713,🎮PS5 Tycoon!,6177406455,149,1499,299.0,434.0
3714,Princess Tycoon NEW PETS!,15916046423,100,399,199.0,206.42857142857142
3715,Car Crash Physics,13682170656,349,399,374.0,374.0
3716,Petalcreek Academy RP,17507252953,149,699,359.0,393.0
3717,Easy Obby for ADMIN!,437306716,78,1698,273.0,478.0
3718,Your Weird Companion!,6558859759,80,7134,3607.0,3607.0
3719,[v4.0.2] Critical Legends,8619263259,10,1000,250.0,297.85714285714283
3720,"✨ Magic V.2 ""Witchcraft"" ✨",8935485338,75,600,135.0,201.42857142857142
3721,[FIX] Russia : Nizhegorodskiy,12952921710,320,320,320.0,320.0
3722,Among Us RP,6218207312,50,50,50.0,50.0
3723,(SUMMER!) Hungry Mouse,9841117258,75,1750,349.0,440.8333333333333
3724,[💩BUILD] 🔨Pixels!,7405865574,29,149,59.0,82.33333333333333
3725,Easy Win Obby,17484510306,79,599,299.0,331.85714285714283
3726,Skibby Toilet Showdown (Small Update),15967257821,150,250,150.0,175.0
3727,Survival The Jenna The Killer,8670254682,15,799,250.0,309.1111111111111
3728,Juke Out,15099826125,399,499,449.0,449.0
3729,[🏪MERCHANT🏪] Soda Simulator X,7076693699,79,21429,299.0,1557.235294117647
3730,💵 Cash Clicker,16097368264,50,300,175.0,175.0
3731,👌Korean Dance👌[Voice Chat],12144244561,10,35,10.0,16.25
3732,+1 Speed Every Second,17132437674,98,1249,323.0,385.9166666666667
3733,💥 Nuke the Noob Simulator 💥,9040045655,35,1500,180.0,352.85714285714283
3734,Be a Toy!,5272267802,20,100,62.5,61.25
3735,Lawcountry ALPHA,11927338608,50,400,100.0,165.0
3736,💥בואו לחדר כושר💪,11211451376,69,299,149.0,169.0
3737,[💸X5] Yacht Tycoon!,12563811532,99,599,349.0,349.0
3738,[UPD] ⚔️ Craft Factory Tycoon,13281535632,45,650,395.0,380.0
3739,wave defense gaem,14354959390,299,299,299.0,299.0
3740,[3 year] Blending Simulator 2 🥛,6170705260,75,599,237.0,291.0
3741,[🌌 EVENT!] Emerald Tappers X,16774321299,29,279,99.0,117.9
3742,Tropical Restaurant Tycoon,16683923623,39,549,199.0,211.5
3743,OneSkyVed's Trolleybuses Place (indev),2337102976,100,200,100.0,125.0
3744,Relax Voice Chat,14140858008,50,299,174.5,174.5
3745,Gaming PC Simulator [NEW!],14726563209,10,5000000,1000.0,444468.0
3746,Ultras Bulgaria [📌 UPDATE],17597615908,50,1000,175.0,268.0
3747,[BETA] Color by number 2,16824543089,25,299,199.0,169.75
3748,Sword Clash,14694295200,299,800,549.5,549.5
3749,[KJ Stoic Bomb] The Strongest Battlegrounds Modded,16658453804,199,10000,699.5,2207.8333333333335
3750,THE TROLL OBBY,16156754242,79,1999,249.0,504.45454545454544
3751,(AQUATIC!) My Zoo Tycoon,6594831632,74,599,186.5,274.0
3752,Bleeding Blades [BETA],7006496598,80,800,80.0,320.0
3753,e.l.f. UP! Tycoon,15218427871,149,599,324.0,349.0
3754,97% Win Roblox Cart Ride FREE CARTS UPDATE robux,8758289588,69,999,199.0,373.0
3755,Winter Obby,11875313646,65,1499,224.0,419.75
3756,🖱️x50000000 Clicks🖱️ Pet Clicking Simulator,1675185240,100,1000,300.0,354.1666666666667
3757,RoUtilities Global Hub,8499335035,50,1500,775.0,775.0
3758,Singverse - Singapore RP,15708677314,20,399,199.0,199.11111111111111
3759,No Jumping Difficulty Chart Obby [🌟NEW!],5874128725,49,399,224.0,219.0
3760,MUSCLE SIMULATOR,1152645577,150,150,150.0,150.0
3761,Muscle Madness Simulator,10014710130,20,24999,199.0,1318.625
3762,Felandia 🏳‍🌈🐱,8309651430,150,1800,400.0,730.0
3763,Break In 3 (Story),14825200634,350,350,350.0,350.0
3764,[PS5] 🏀Empire Basketball🏀,13570042377,85,400,199.0,203.8
3765,SNK:Rumbling,6250795236,20,200,50.0,67.36842105263158
3766,Voxel Destruction Shooter,17303234311,7143,7143,7143.0,7143.0
3767,Tornado Simulator Game!,13937172448,55,349,125.0,158.85714285714286
3768,🍦 SELL ICECREAM TO PROVE MOM WRONG,15808174508,13,399,275.0,265.0833333333333
3769,SIR SCARY'S MANSION (SCARY OBBY),11780309737,199,1499,399.0,539.0
3770,💥Base Wars! [ Armor Revamp 1 ],18164449,49,1999,414.0,552.3888888888889
3771,Prison Adventure,2965497514,199,499,299.0,329.0
3772,[NEW!] Space RNG,17277024633,95,299,232.5,214.75
3773,TEAM DENTIST ESCAPE! (TEAMWORK OBBY),13998660653,199,999,324.0,377.57142857142856
3774,Da Backrooms,10023995823,50,1500,95.0,297.77777777777777
3775,Planets Tycoon 🌠,16053146143,99,1499,149.0,317.0
3776,(🚘HELLCAT 😈) South London 3 😈,17808599220,85,13500,600.0,1757.7407407407406
3777,Infinite Autocorrect,3403470694,9,299,99.0,113.0
3778,[🌼???🎉] Mythic Tappers,16910704265,29,299,69.0,86.6470588235294
3779,Furry Fandom: Hangout,1749851289,999,999,999.0,999.0
3780,Toilet Multiverse Roleplay (UPDATE),15363076921,39,499,199.0,230.76470588235293
3781,Sword Swing Simulator ⚔️,12981384028,100,1400,420.0,573.8461538461538
3782,Outfit Renderer,4726792279,15,150,82.5,82.5
3783,Call of Chivalry [BETA],2129090588,50,999,325.0,387.3333333333333
3784,💥[EP 74!] Skibidi Toilet Tower Defense,15631999484,199,799,799.0,649.1666666666666
3785,Mega Easy Obby 🌟 825 Stages!,3587619225,149,849,274.0,327.57142857142856
3786,Crazy Stairs + VR,2418401851,100,200,200.0,166.66666666666666
3787,[EZ FARM & UPD] Dragon Ball Hyper Blood,2985583090,16,50000,750.0,5321.529411764706
3788,Kuragarii Apparel,13824208068,100,1000,550.0,550.0
3789,[NEW ITEMS] BUCKSHOT FRENZY,16104162437,150,150,150.0,150.0
3790,Monster Race Simulator,16436172936,74,549,199.0,235.53846153846155
3791,+1 RNG Every Second,17368262057,149,599,299.0,329.7692307692308
3792,Music Ball,6542991610,25,50,37.5,37.5
3793,🥩 Escape The Butcher Shop Obby! [NEW],15257107229,149,799,309.0,360.0
3794,CHESS!,6222531507,499,499,499.0,499.0
3795,Theme Park: Roblox Point Remastered,3839741866,25,600,200.0,263.46153846153845
3796,The Upgrade Tree Of Elements 2 [ATOMIZER],17458494319,49,599,249.0,292.75
3797,[🎁999M+] Every Seconds You Get +99 Roblox Robux,10448395141,299,1200,349.0,474.125
3798,Animal Attack,9220209012,70,599,120.0,247.2
3799,Pirate Legends ⚔️ [MUSKETS],8811261919,130,450,290.0,290.0
3800,[REVERT + FREE MACRO] Custom Lock,16762134508,50,1100,250.0,316.04347826086956
3801,[AI Droids!] Battle of Geonosis,282214717,75,450,275.0,292.5
3802,🌟 Pet Fighters Simulator 🌟,15973035336,100,1799,350.0,504.55555555555554
3803,TEAM EVIL BROTHER ESCAPE 🧑 (TEAMWORK OBBY),17547675999,199,500,325.0,342.5
3804,Hard Time,13388465281,50,350,125.0,136.36363636363637
3805,Survival Rainbow Friends The Killer,10604992262,199,395,350.0,331.3333333333333
3806,Survive Demon Killer,7825147622,149,199,174.0,174.0
3807,Purchase the Adurite Domino Crown ingame,15973613680,110,110,110.0,110.0
3808,[🔥DIRTBIKES] NYC: The Projects,14975217789,99,999,624.0,574.0
3809,Find The Code 3! - [NEW UPDATE],11467380322,250,300,275.0,275.0
3810,Treehouse Tycoon🌲,16503051483,199,3999,499.0,1034.857142857143
3811,🐰 Nik's Murder Sandbox 2 ❤️,13396692750,25,25,25.0,25.0
3812,Clownfish Adventures,8855853414,95,500,162.5,214.875
3813,Hub,10593573388,199,6570,500.0,2423.0
3814,Ariel testplace,11937582271,150,200,175.0,175.0
3815,Guess the Emoji,7967092071,80,400,160.0,170.0
3816,[🎆 1M EVENT!] MM2 RNG,17132477148,129,799,589.0,505.6666666666667
3817,Need More Love,16277979512,99,250,149.0,161.75
3818,Survive The Disasters! Classic,18540115,30,280,120.0,150.0
3819,[$R 💸] Finish And Earn Robox Easy Obby (ADMIN💎),17781711374,99,355,150.0,164.57142857142858
3820,[V1] - [EB] Brazilian Army [Gang],16954621540,15,500,112.5,153.125
3821,[UPD🌟] Smack STARS,14644682135,29,549,299.0,291.22222222222223
3822,⚔️ UPD | Country RNG 🌍,17347980508,150,600,275.0,345.0
3823,Family Life 🏠 RP,11572762117,199,399,349.0,311.5
3824,Rainbow Friends But Guns (Mod),12356703356,59,699,139.0,259.0
3825,Slap Battles: Killstreak Edition,6523078987,79,999,299.0,459.0
3826,Four Elements Battlegrounds,9411186001,150,10000,1399.0,2199.375
3827,(PART ONE) Soul OPs Destroyer,11869404361,1,3500,450.0,990.2
3828,Text a Friend 💬,15247290272,9,1299,299.0,402.5
3829,Electron Chat App,15988939973,59,99,69.0,75.66666666666667
3830,[BIG UPDATE!] Mudding Map!,9008436822,30,160,99.5,92.3
3831,[CATALOG!!] Miss Universe Roblox,12311811664,99,499,299.0,299.0
3832,+1 Block But The Floor Is Lava,13346388883,49,799,199.0,276.77777777777777
3833,(1M🎉) Monster Trucks Game,12012863009,58,58,58.0,58.0
3834,[x999.99Vg Clicks] Clicking Frenzy,7695348341,19,399,44.0,79.16666666666667
3835,Chemical Tycoon,17560257724,49,399,224.0,224.0
3836,Team Obby [UPD3],14400224477,79,299,199.0,215.25
3837,Anime Samurai Simulator,14816008018,35,349,149.0,178.69230769230768
3838,밥밥부대,9812972023,55,9000,575.0,1419.642857142857
3839,Jump Simulator [UGC LIMITED NOW!],15689909104,50,50,50.0,50.0
3840,💂 British Army Roleplay,15871515969,99,599,299.0,314.0
3841,[NEW BOSS] 🧙‍♂️ Build to Survive Simulator,6291222298,299,599,499.0,479.0
3842,🚽Toilet Defense EXTREME,17327241074,99,300,150.0,183.0
3843,PRINCESS LOOLILALU BARRY'S PRISON RUN! (Obby),17391092472,79,1500,124.5,243.5
3844,Block Digging Simulator ⛏️,14498760035,39,399,179.0,181.77777777777777
3845,Patchy's Playhouse 🎈 [STORY],6206042059,25,50,25.0,33.333333333333336
3846,Fairy Tail: Magic Era (RELEASE!🎉),7181752744,200,500000,750.0,83908.33333333333
3847,[🚽 Skibi] KILL ALL THE KILLERS!!,13218563847,99,699,224.0,290.6666666666667
3848,[Aquata!!] H2O: Mako Magic,12599929830,1600,1600,1600.0,1600.0
3849,🩸🔪 RAGDOLL & THROW PEOPLE Simulator,11216850821,10,799,404.5,404.5
3850,Ultimate Fishing Simulator,13192299764,199,499,249.0,315.6666666666667
3851,[1M+ 🎉] Cute Hello Kitty Obby | 산리오 헬로키티 파쿠르🎀,13547567674,149,699,349.0,326.27272727272725
3852,Military Base Tycoon [SAVES PROGRESS],23380021,10,2000,110.0,267.5
3853,2 Player Secret Hideout Tycoon,136258770,50,1000,175.0,300.0
3854,The Backrooms Experience 🚪,15849200894,50,449,199.0,235.33333333333334
3855,たつのアンテ/Tatuu's Utmm [Dust Sans.],9160096841,15,1000,402.5,428.5
3856,Wave Defense: OVERDRIVE!,16529820478,100,399,249.5,249.5
3857,BARRY'S PRISON RUN! (WITH FREE ITEMS/MORPHS!) V2!,15351451242,25,1000,225.0,226.78571428571428
3858,I Don't Feel So Oof...,2877178664,100,600,400.0,375.0
3859,Lightsaber Legacy,5092629567,99,1350,299.0,426.55555555555554
3860,[UPD 3🌑] Pirate Legacy,7731466300,299,1999,449.0,815.6666666666666
3861,Moderator Life,14144088482,199,499,299.0,310.1111111111111
3862,Space Station Tycoon™,13421499226,99,499,199.0,269.2
3863,99% EASY Glass Bridge Obby! (Squid Game),11849073384,49,799,349.0,351.14285714285717
3864,🌈 Accurate Rainbow Friends Roleplay,12094105681,199,200,199.5,199.5
3865,Sonic RP: Mobius MegaDrive,263067305,20,60,30.0,36.666666666666664
3866,[UPD] Car Rental Tycoon,12559115497,89,799,279.0,369.0
3867,Impossible Glass Bridge (Squid Game),8253019142,200,1000,599.5,579.7
3868,Framed!,29812337,149,500,194.5,264.6666666666667
3869,CATNAP POPPY BARRY'S PRISON RUN! (OBBY),16936677584,100,499,149.0,208.69767441860466
3870,Rainbow Friends CHAPTER 3 fanmade,11501744695,49,299,99.0,149.0
3871,⚪ Marble Rail [Update],12876963758,50,100,75.0,75.0
3872,Destruction Physics,6058150350,150,300,250.0,237.5
3873,Raise a Family,2648621406,60,5999,349.0,1014.875
3874,Sand Patch (SEABOARD UPDATE),3672140176,15,150,90.0,80.55555555555556
3875,Guess How Many,6713610501,100,300,250.0,216.66666666666666
3876,[👔OUTFITS] Epic's Murder Mystery 2,14664721262,45,349,99.0,109.71428571428571
3877,🏆 Math Color Block Race,16716009683,48,768,128.0,207.65
3878,Chill n' Build,5814940163,45,145,67.5,81.25
